YEAR,STATEFIP,FEMALE,AGE,HISPANIC,ASIAN,BLACK,PACIFICISLANDER,WHITE,COLLEGE,INCOME
2018,15,1,61,0,1,0,0,0,1,34600
2018,15,0,61,0,0,0,0,1,0,48000
2018,15,1,35,0,1,0,1,1,0,29500
2018,15,0,46,0,1,0,0,0,0,33600
2018,15,0,49,0,0,0,0,1,1,80000
2018,15,1,41,0,0,0,0,1,1,0
2018,15,1,84,0,1,0,0,0,1,75600
2018,15,0,84,0,1,0,0,0,1,35400
2018,15,1,59,0,1,0,0,0,0,3500
2018,15,1,57,0,1,0,0,0,1,85000
2018,15,0,61,0,0,0,0,1,0,78200
2018,15,1,56,1,1,0,1,1,1,68000
2018,15,0,60,0,1,0,1,0,1,61000
2018,15,0,32,1,1,0,1,1,1,48000
2018,15,1,28,0,1,0,0,0,1,49000
2018,15,1,44,0,1,0,0,0,1,70000
2018,15,0,24,0,1,0,0,0,0,50000
2018,15,1,39,0,0,0,0,1,1,10000
2018,15,0,40,0,0,0,0,1,0,61000
2018,15,1,15,0,0,0,0,1,0,0
2018,15,0,53,0,1,0,1,0,0,36000
2018,15,1,45,0,1,0,1,1,0,0
2018,15,1,27,0,1,0,1,1,0,26000
2018,15,1,26,0,1,0,1,1,0,900
2018,15,1,24,0,1,0,1,1,1,14000
2018,15,1,15,0,1,0,1,1,0,0
2018,15,1,44,0,1,0,1,0,0,30500
2018,15,1,68,0,1,0,1,1,0,43600
2018,15,0,68,0,1,0,1,1,0,22800
2018,15,1,48,0,1,0,1,1,0,0
2018,15,0,24,1,1,0,1,1,0,0
2018,15,1,16,1,1,0,1,1,0,0
2018,15,0,45,1,0,0,0,1,0,15100
2018,15,0,46,0,1,0,1,1,0,40000
2018,15,1,46,0,1,0,1,1,0,21500
2018,15,0,15,0,1,0,1,1,0,0
2018,15,1,40,0,0,0,0,1,0,20000
2018,15,0,34,0,0,0,0,1,1,150500
2018,15,1,31,0,1,0,0,0,0,0
2018,15,1,66,0,1,0,1,0,0,12930
2018,15,0,67,0,0,0,0,1,1,20300
2018,15,1,63,0,0,0,0,1,1,80000
2018,15,0,67,0,0,0,0,1,1,1600
2018,15,0,27,0,0,0,0,1,0,18000
2018,15,1,39,0,1,0,0,0,1,47000
2018,15,0,48,0,1,0,0,1,0,57000
2018,15,0,15,0,1,0,0,1,0,0
2018,15,0,64,0,0,0,1,0,0,0
2018,15,1,24,0,0,0,0,1,1,90000
2018,15,0,27,0,0,0,0,1,0,32400
2018,15,1,69,0,1,0,1,1,0,37950
2018,15,0,50,0,0,0,0,1,0,80000
2018,15,0,62,0,1,0,0,0,0,22000
2018,15,1,54,0,1,0,0,0,0,42000
2018,15,1,37,0,0,0,1,0,0,42000
2018,15,1,45,0,0,0,1,0,0,15800
2018,15,0,41,0,1,0,0,0,0,23000
2018,15,1,27,0,1,0,0,0,1,23000
2018,15,0,58,0,1,0,1,1,0,80200
2018,15,1,47,0,1,0,0,0,0,15000
2018,15,1,20,0,1,0,0,0,0,1700
2018,15,1,17,0,1,0,0,0,0,800
2018,15,1,55,0,0,0,0,1,0,0
2018,15,1,46,0,1,0,0,0,1,65000
2018,15,0,48,0,1,0,0,0,0,60000
2018,15,0,92,0,1,0,0,0,0,10000
2018,15,1,73,0,1,0,0,0,0,34800
2018,15,0,67,0,1,0,0,0,1,159000
2018,15,0,52,0,1,0,0,0,1,134000
2018,15,1,49,0,1,0,0,0,0,20000
2018,15,0,51,1,1,0,0,1,0,17000
2018,15,1,29,1,0,0,0,0,0,47000
2018,15,0,39,1,0,0,0,0,1,22000
2018,15,0,69,0,1,0,0,0,0,10400
2018,15,1,49,0,1,0,0,0,0,55000
2018,15,1,20,0,1,0,0,0,0,8500
2018,15,1,70,0,1,0,0,0,0,59000
2018,15,0,71,0,1,0,0,0,1,115700
2018,15,1,71,0,1,0,0,0,0,13700
2018,15,1,39,0,1,0,0,0,1,45000
2018,15,0,81,0,0,0,0,1,1,13500
2018,15,1,64,0,0,0,0,1,1,3000
2018,15,0,49,0,0,0,0,1,1,70000
2018,15,1,51,0,0,0,0,1,0,0
2018,15,1,51,0,1,0,1,1,1,96000
2018,15,1,21,0,0,0,0,1,1,6000
2018,15,0,22,1,0,0,0,1,0,40000
2018,15,1,46,0,1,0,0,0,1,25000
2018,15,0,42,0,1,0,0,0,0,59000
2018,15,1,55,0,1,0,0,0,0,30000
2018,15,0,55,0,1,0,0,0,1,10000
2018,15,0,46,0,1,0,0,0,0,13500
2018,15,1,57,0,1,0,0,0,0,14400
2018,15,0,29,0,1,0,0,0,0,19000
2018,15,1,28,0,1,0,0,0,0,8800
2018,15,1,27,0,1,0,0,0,1,22800
2018,15,0,23,0,1,0,0,0,0,67000
2018,15,1,16,0,1,0,0,0,0,0
2018,15,1,15,0,1,0,0,0,0,0
2018,15,1,33,0,0,0,0,1,1,20000
2018,15,0,53,1,0,0,0,1,0,25000
2018,15,1,44,0,0,0,1,0,0,20000
2018,15,0,45,0,0,0,1,1,0,45000
2018,15,1,18,0,0,0,1,1,0,0
2018,15,0,45,0,0,0,1,0,0,45000
2018,15,1,36,0,0,0,1,0,0,32000
2018,15,0,65,0,0,0,0,1,1,199200
2018,15,1,63,0,0,0,0,1,0,43000
2018,15,0,39,0,1,0,1,1,0,56000
2018,15,1,40,1,0,0,0,1,1,14000
2018,15,0,75,0,0,0,0,1,1,99900
2018,15,1,69,0,0,0,0,1,0,12300
2018,15,0,77,0,1,0,0,0,1,130800
2018,15,0,60,0,1,0,0,0,1,2e+05
2018,15,1,53,0,1,0,0,0,0,0
2018,15,0,55,0,1,0,1,1,1,49000
2018,15,1,48,0,1,0,1,1,0,8600
2018,15,1,23,0,1,0,1,1,1,19000
2018,15,0,20,0,1,0,1,1,0,400
2018,15,0,23,1,1,0,1,1,0,30000
2018,15,1,47,0,1,0,0,1,0,35800
2018,15,1,71,0,1,0,0,0,1,27800
2018,15,0,77,0,1,0,0,0,0,16000
2018,15,1,86,0,0,0,0,1,0,12000
2018,15,1,72,0,0,0,0,1,1,35900
2018,15,1,83,0,1,0,0,0,1,16000
2018,15,0,83,0,1,0,0,0,0,23900
2018,15,1,57,0,1,0,0,0,0,0
2018,15,0,55,0,1,0,0,0,0,9500
2018,15,1,57,0,0,0,0,1,0,55000
2018,15,1,53,0,0,0,0,1,0,1500
2018,15,0,52,0,1,0,0,0,0,75000
2018,15,0,16,0,1,0,0,0,0,0
2018,15,0,85,0,1,0,0,0,0,38400
2018,15,1,82,0,1,0,0,0,0,22800
2018,15,0,61,0,1,0,0,0,0,1800
2018,15,0,23,0,1,0,0,1,0,9000
2018,15,1,75,0,1,0,0,0,0,16000
2018,15,0,77,0,1,0,0,0,1,54300
2018,15,1,62,0,1,0,1,1,1,42000
2018,15,0,63,0,0,0,1,0,0,32400
2018,15,0,52,0,1,0,0,0,0,20000
2018,15,1,57,0,1,0,0,0,0,24000
2018,15,0,65,0,1,0,0,0,0,35860
2018,15,0,82,0,1,0,0,0,1,2200
2018,15,1,74,0,1,0,0,0,0,17300
2018,15,0,55,0,0,0,1,0,0,48000
2018,15,1,53,0,0,0,1,0,0,55000
2018,15,1,23,0,0,0,1,0,1,48000
2018,15,1,59,0,0,0,0,1,0,0
2018,15,0,56,0,0,0,1,1,0,0
2018,15,1,33,0,0,0,1,1,0,8800
2018,15,0,30,0,0,0,1,1,0,8800
2018,15,1,82,0,1,0,1,0,0,25500
2018,15,1,29,0,1,0,1,1,1,43300
2018,15,0,43,0,1,0,0,0,1,82000
2018,15,1,57,0,0,0,0,1,0,55000
2018,15,1,90,0,1,0,0,0,1,31700
2018,15,1,57,0,1,0,0,0,1,58000
2018,15,0,61,0,1,0,0,0,1,104000
2018,15,0,61,0,1,0,0,1,0,79000
2018,15,1,60,0,1,0,0,0,0,14400
2018,15,1,25,0,1,0,0,1,0,114000
2018,15,0,18,0,1,0,0,1,0,0
2018,15,1,83,0,1,0,0,1,0,11900
2018,15,1,80,0,0,0,0,1,0,28500
2018,15,0,72,0,0,0,0,1,1,15000
2018,15,0,35,0,1,0,0,1,1,105000
2018,15,1,68,0,0,0,0,1,0,10750
2018,15,0,72,0,1,0,1,1,0,89450
2018,15,0,28,0,1,0,1,1,0,400
2018,15,0,67,0,1,0,0,1,0,37300
2018,15,1,66,0,1,0,0,1,0,10700
2018,15,0,67,0,0,0,0,1,0,57600
2018,15,1,64,0,0,0,0,1,0,9400
2018,15,1,36,0,0,0,0,1,0,62000
2018,15,1,40,0,0,0,1,0,0,75000
2018,15,0,46,0,1,0,0,0,0,65000
2018,15,0,20,0,1,0,1,0,0,44000
2018,15,1,17,0,1,0,0,0,0,1200
2018,15,0,43,1,0,0,0,1,1,120000
2018,15,1,44,0,0,0,0,1,0,8000
2018,15,0,19,1,0,0,0,1,0,1300
2018,15,0,15,1,0,0,0,1,0,0
2018,15,0,49,0,1,0,0,0,1,413000
2018,15,1,50,0,1,0,0,1,1,28000
2018,15,0,18,0,1,0,0,0,0,750
2018,15,1,16,0,1,0,0,0,0,800
2018,15,1,61,0,0,0,1,0,0,49300
2018,15,1,35,0,0,0,1,0,0,38100
2018,15,1,18,0,0,0,1,1,0,780
2018,15,1,57,0,1,0,0,0,0,9300
2018,15,1,67,0,1,0,0,0,0,39000
2018,15,0,84,0,1,0,0,1,0,45000
2018,15,1,78,0,1,0,0,1,0,0
2018,15,0,40,0,0,0,0,1,1,88000
2018,15,1,33,0,1,0,1,0,1,36000
2018,15,1,82,0,0,0,1,0,0,10000
2018,15,0,32,0,0,0,1,0,0,0
2018,15,1,30,0,1,0,0,0,0,35000
2018,15,1,53,0,1,0,1,1,0,72010
2018,15,0,55,0,1,0,0,1,0,70010
2018,15,0,26,0,1,0,1,1,0,15000
2018,15,1,16,0,1,0,1,1,0,0
2018,15,1,75,0,1,0,1,0,1,75800
2018,15,0,55,0,1,0,1,0,1,73000
2018,15,1,68,0,1,0,1,0,0,14000
2018,15,1,42,0,1,0,0,0,1,50000
2018,15,0,77,0,0,0,0,1,1,119500
2018,15,1,65,0,0,0,0,1,0,12000
2018,15,0,68,0,1,0,0,0,0,63200
2018,15,0,17,0,1,0,1,1,0,0
2018,15,0,82,0,1,0,0,0,0,48100
2018,15,1,51,0,1,0,0,0,1,64000
2018,15,1,38,0,0,0,1,0,0,9000
2018,15,0,77,0,0,0,1,1,1,292000
2018,15,1,67,0,1,0,1,0,0,24500
2018,15,1,40,0,1,0,1,0,0,32000
2018,15,1,15,0,1,0,1,1,0,0
2018,15,1,38,0,1,0,0,0,1,115000
2018,15,0,38,0,1,0,0,0,0,1e+05
2018,15,0,49,0,0,0,1,0,0,0
2018,15,1,46,0,0,0,1,0,0,29100
2018,15,1,24,0,0,0,1,0,0,25000
2018,15,0,19,0,0,0,1,0,0,12600
2018,15,0,34,0,0,0,1,0,1,95000
2018,15,1,32,1,0,0,1,0,0,45000
2018,15,0,32,0,1,0,0,1,0,20200
2018,15,1,68,0,0,0,0,1,1,25000
2018,15,1,32,0,0,0,1,0,0,2500
2018,15,0,67,0,1,0,0,0,1,201000
2018,15,1,64,0,1,0,0,0,0,12000
2018,15,0,48,0,1,0,0,0,0,68000
2018,15,1,79,0,1,0,0,0,0,31200
2018,15,1,85,0,0,0,0,1,1,84000
2018,15,1,79,0,0,0,0,1,1,32000
2018,15,1,43,0,0,0,0,1,0,0
2018,15,1,32,0,1,0,0,0,1,20000
2018,15,0,40,1,0,0,0,1,1,40000
2018,15,1,56,1,0,0,0,1,1,50000
2018,15,1,85,0,1,0,0,0,1,33700
2018,15,0,42,0,0,0,0,1,1,130000
2018,15,1,40,0,1,0,1,0,1,25000
2018,15,1,84,1,0,0,0,1,0,46500
2018,15,0,65,0,1,0,0,0,0,23500
2018,15,1,55,0,1,0,0,0,0,28800
2018,15,1,19,0,1,0,0,0,0,0
2018,15,1,22,0,1,0,0,0,0,0
2018,15,1,50,1,1,0,0,0,1,62000
2018,15,1,58,0,1,0,0,0,1,75200
2018,15,0,62,0,0,0,0,1,1,75000
2018,15,1,32,0,0,0,0,1,1,130000
2018,15,0,26,0,0,0,0,1,0,26200
2018,15,0,32,1,0,0,0,1,1,1e+05
2018,15,1,31,0,0,0,0,1,1,58000
2018,15,0,61,0,1,0,0,0,1,408000
2018,15,1,61,0,1,0,0,0,1,30000
2018,15,0,29,0,1,0,0,0,1,27400
2018,15,1,32,0,1,0,1,0,1,38000
2018,15,0,32,0,1,0,1,0,0,80000
2018,15,1,63,0,0,0,0,1,1,75000
2018,15,0,61,0,1,0,0,0,1,75000
2018,15,1,42,0,0,0,0,1,0,134000
2018,15,0,51,0,0,0,1,0,0,0
2018,15,1,82,0,1,0,0,0,1,77500
2018,15,1,55,0,1,0,0,0,0,30000
2018,15,0,16,0,1,0,1,1,0,0
2018,15,1,50,0,0,0,1,0,0,50000
2018,15,0,51,0,0,0,1,0,0,40000
2018,15,1,21,0,0,0,1,0,0,5000
2018,15,0,20,0,0,0,1,0,0,14000
2018,15,0,60,0,0,0,0,1,0,45000
2018,15,0,57,0,0,0,0,1,0,47000
2018,15,0,45,0,1,0,1,1,0,24000
2018,15,1,35,0,0,0,0,1,1,24000
2018,15,0,48,0,0,0,0,1,1,92000
2018,15,0,53,0,0,0,0,1,1,403000
2018,15,1,50,0,0,0,0,1,1,0
2018,15,0,16,0,0,0,0,1,0,0
2018,15,1,82,0,1,0,0,0,0,75900
2018,15,1,46,0,1,0,0,0,0,18000
2018,15,1,39,0,1,0,0,0,0,28000
2018,15,1,29,0,1,0,0,0,0,22000
2018,15,1,65,0,1,0,0,0,1,36700
2018,15,0,69,0,0,0,0,1,0,32000
2018,15,1,61,0,0,0,0,1,0,34000
2018,15,1,79,0,0,0,1,1,0,17000
2018,15,0,81,0,0,0,0,1,0,91000
2018,15,1,37,0,0,0,1,1,0,11200
2018,15,1,38,0,0,0,0,1,1,55000
2018,15,0,39,0,0,0,0,1,1,152000
2018,15,1,26,0,1,0,1,1,0,22000
2018,15,1,22,0,1,0,1,1,0,20000
2018,15,1,21,0,1,0,1,1,0,19000
2018,15,0,44,0,1,0,1,0,0,22000
2018,15,0,64,0,0,0,0,1,0,90000
2018,15,1,64,0,0,0,0,1,1,73200
2018,15,0,63,0,0,0,1,0,0,33000
2018,15,1,57,0,0,0,1,0,0,15000
2018,15,0,57,0,0,0,0,1,1,407000
2018,15,1,49,0,1,0,0,0,1,406000
2018,15,0,53,0,1,0,0,0,1,27000
2018,15,1,31,0,1,0,0,0,0,55000
2018,15,0,33,0,1,0,1,1,0,39000
2018,15,1,37,0,1,0,0,0,1,28000
2018,15,0,37,0,1,0,0,0,1,48000
2018,15,1,76,0,0,0,1,0,1,101500
2018,15,1,54,0,0,0,1,0,0,60000
2018,15,0,51,0,0,0,1,0,0,65000
2018,15,0,33,0,1,0,0,0,1,261300
2018,15,1,86,0,1,0,0,0,1,4200
2018,15,0,75,0,0,0,0,1,0,37300
2018,15,1,78,0,1,0,0,0,0,30000
2018,15,0,54,0,1,0,0,1,0,19500
2018,15,0,86,0,1,0,0,0,1,29000
2018,15,0,60,0,1,0,0,0,1,81000
2018,15,0,35,0,1,0,0,0,0,34680
2018,15,1,31,0,1,0,0,0,1,59020
2018,15,1,54,0,1,0,0,0,0,30000
2018,15,0,63,0,1,0,0,0,0,98100
2018,15,1,22,0,1,0,0,0,0,30000
2018,15,0,62,0,1,0,0,0,0,16000
2018,15,1,58,0,1,0,0,0,0,15000
2018,15,1,34,0,1,0,0,0,0,42000
2018,15,1,59,0,1,0,0,0,0,12000
2018,15,0,77,0,1,0,0,0,1,187300
2018,15,1,75,0,1,0,0,0,0,70000
2018,15,1,18,0,1,0,0,0,0,5000
2018,15,0,31,0,0,0,0,1,0,24100
2018,15,1,25,0,0,0,0,1,0,0
2018,15,0,34,0,0,0,0,1,0,19200
2018,15,1,28,0,0,0,0,1,0,0
2018,15,0,53,0,0,0,0,1,0,15000
2018,15,1,49,0,0,0,0,1,0,0
2018,15,1,40,0,0,0,0,1,1,8400
2018,15,0,51,1,0,1,0,1,0,30000
2018,15,1,73,0,1,0,0,0,0,27000
2018,15,1,52,0,1,0,0,0,0,0
2018,15,0,44,0,1,0,0,0,0,30000
2018,15,0,23,0,1,0,0,0,0,16200
2018,15,0,17,0,1,0,0,0,0,0
2018,15,0,54,0,1,0,0,0,0,1e+05
2018,15,0,75,0,1,0,0,1,0,36400
2018,15,1,68,0,1,0,0,0,1,57500
2018,15,0,59,0,0,0,0,1,0,1100
2018,15,1,61,0,1,0,0,0,0,22700
2018,15,1,80,0,1,0,0,0,1,22800
2018,15,0,65,0,1,0,0,0,0,21000
2018,15,1,51,0,1,0,0,0,0,12000
2018,15,1,96,0,1,0,1,1,0,27800
2018,15,1,67,1,1,0,1,1,0,45600
2018,15,0,62,0,0,0,1,0,0,43900
2018,15,0,84,0,0,0,0,1,0,21960
2018,15,1,75,0,1,0,0,0,0,29300
2018,15,0,70,0,0,0,0,1,1,58900
2018,15,1,76,0,0,0,0,1,0,16800
2018,15,0,35,0,0,0,0,1,0,6000
2018,15,1,96,0,0,0,0,1,0,31000
2018,15,0,55,0,0,0,0,0,1,7000
2018,15,1,55,0,0,0,0,1,0,45000
2018,15,1,77,0,0,0,1,0,0,3600
2018,15,0,66,0,1,0,0,1,1,51500
2018,15,1,55,0,0,0,0,1,0,50000
2018,15,1,96,0,1,0,0,0,0,40200
2018,15,0,75,0,0,0,0,1,0,69800
2018,15,0,81,0,0,1,0,0,0,63100
2018,15,1,70,0,0,0,0,1,1,40230
2018,15,1,96,0,1,0,0,0,1,10500
2018,15,1,49,1,1,0,0,1,0,4000
2018,15,0,47,0,0,0,0,1,0,84000
2018,15,1,17,1,1,0,0,1,0,0
2018,15,0,16,1,1,0,0,1,0,0
2018,15,1,62,0,0,0,1,0,0,30700
2018,15,0,62,0,0,0,1,0,0,80000
2018,15,1,32,0,0,0,1,0,0,6100
2018,15,0,40,0,0,0,1,0,1,109000
2018,15,1,40,0,1,0,0,0,1,73000
2018,15,1,71,0,1,0,0,0,1,74300
2018,15,0,63,1,0,0,0,1,0,13410
2018,15,1,58,1,0,0,0,1,0,0
2018,15,1,18,1,0,0,0,1,0,1000
2018,15,1,32,0,0,0,0,1,1,2500
2018,15,0,34,0,0,0,0,1,1,45100
2018,15,1,26,1,0,0,0,1,1,45000
2018,15,0,31,0,0,0,0,1,1,45000
2018,15,1,29,0,0,0,0,1,1,50000
2018,15,0,47,0,1,0,0,1,0,52000
2018,15,1,72,0,1,0,0,1,0,12000
2018,15,1,40,1,0,0,0,1,0,0
2018,15,0,40,0,0,0,0,1,1,98800
2018,15,1,44,0,0,0,1,0,0,33000
2018,15,1,16,0,0,0,1,0,0,0
2018,15,0,28,0,0,0,0,1,0,30000
2018,15,1,26,0,0,0,0,1,0,1000
2018,15,1,65,0,0,1,0,1,1,60000
2018,15,0,69,0,0,0,0,1,0,53000
2018,15,0,63,0,0,1,0,1,0,38300
2018,15,1,52,0,0,0,0,1,0,0
2018,15,1,92,0,0,0,0,1,0,18000
2018,15,1,79,0,1,0,0,1,0,12200
2018,15,0,67,0,0,0,0,1,1,240000
2018,15,1,64,0,0,0,0,1,1,180000
2018,15,1,54,0,1,0,0,0,1,47100
2018,15,0,55,0,1,0,1,0,0,86030
2018,15,1,22,0,1,0,1,0,1,21520
2018,15,0,18,0,1,0,1,0,0,2000
2018,15,0,16,0,1,0,1,0,0,0
2018,15,1,66,0,0,0,0,1,0,4800
2018,15,0,68,0,1,0,1,1,0,16800
2018,15,1,27,0,1,0,1,1,0,0
2018,15,1,58,0,0,0,0,1,0,75000
2018,15,1,56,0,0,0,0,1,0,1400
2018,15,0,54,0,0,0,0,1,0,0
2018,15,0,52,0,0,0,1,1,0,0
2018,15,1,53,0,0,0,1,1,0,16000
2018,15,0,21,0,0,0,1,1,0,4600
2018,15,1,17,0,0,0,1,1,0,0
2018,15,0,31,0,0,0,0,1,0,55000
2018,15,1,44,0,0,0,0,1,0,25000
2018,15,0,58,0,0,0,0,1,0,14600
2018,15,1,57,0,0,0,0,1,0,3800
2018,15,1,31,0,0,0,0,1,0,0
2018,15,0,27,0,1,0,0,0,1,12500
2018,15,1,25,0,1,0,0,0,1,12000
2018,15,0,58,0,1,0,0,0,1,45000
2018,15,1,50,0,1,0,0,0,0,95000
2018,15,1,61,0,1,0,0,0,1,90200
2018,15,0,26,0,1,0,0,0,0,25000
2018,15,0,48,0,1,0,0,0,1,65500
2018,15,1,47,0,1,0,0,0,1,107000
2018,15,1,45,0,0,0,1,1,1,38500
2018,15,0,44,0,1,0,1,1,0,57000
2018,15,0,19,0,1,0,1,1,0,9500
2018,15,0,16,0,1,0,1,1,0,0
2018,15,0,72,0,0,0,0,1,1,66600
2018,15,1,65,0,0,0,0,1,1,25700
2018,15,0,34,0,0,0,0,1,0,60000
2018,15,1,31,0,0,0,1,0,0,50000
2018,15,1,38,0,0,0,0,1,1,19000
2018,15,0,39,0,0,0,1,1,1,11500
2018,15,0,15,0,0,0,1,1,0,0
2018,15,1,69,0,0,0,0,1,1,316600
2018,15,0,56,0,1,0,0,0,0,50000
2018,15,1,49,0,1,0,0,0,0,18000
2018,15,0,21,0,1,0,0,0,0,7000
2018,15,0,15,0,1,0,0,0,0,0
2018,15,1,84,0,1,0,0,0,0,16620
2018,15,0,55,0,1,0,0,0,0,24000
2018,15,0,33,0,1,0,0,1,0,73000
2018,15,1,71,0,1,0,0,0,0,35700
2018,15,1,46,0,1,0,1,1,0,38000
2018,15,1,20,0,1,0,1,1,0,14000
2018,15,0,21,0,1,0,1,1,0,32000
2018,15,1,31,0,0,0,0,1,0,87000
2018,15,1,20,0,0,0,1,1,0,35000
2018,15,0,27,0,1,0,1,1,0,38000
2018,15,0,63,0,1,0,0,0,0,19000
2018,15,1,53,0,1,0,0,0,0,17000
2018,15,1,17,0,1,0,0,0,0,0
2018,15,0,48,0,1,0,0,0,1,8000
2018,15,1,46,0,1,0,0,0,0,35000
2018,15,1,15,0,1,0,0,0,0,0
2018,15,1,68,0,1,0,0,0,0,3500
2018,15,0,50,0,0,0,0,1,0,118400
2018,15,1,48,0,1,0,0,0,1,36000
2018,15,0,52,0,0,0,1,0,0,9000
2018,15,1,33,0,0,0,1,0,1,20400
2018,15,0,40,0,0,0,1,0,0,10000
2018,15,0,62,0,1,0,1,1,0,78000
2018,15,1,49,0,1,0,1,0,0,43100
2018,15,0,20,0,1,0,1,1,0,0
2018,15,1,66,0,1,0,0,0,0,39800
2018,15,0,66,0,1,0,0,0,0,9600
2018,15,1,89,0,1,0,0,0,0,22400
2018,15,0,62,0,1,0,0,0,1,151000
2018,15,1,37,0,1,0,0,0,0,20000
2018,15,1,36,0,0,0,0,1,0,12300
2018,15,0,65,0,0,0,0,1,0,111500
2018,15,1,62,0,1,0,0,0,0,0
2018,15,0,34,0,1,0,0,1,0,34000
2018,15,0,30,0,1,0,0,1,0,20000
2018,15,0,61,0,1,0,0,0,1,61800
2018,15,1,65,0,1,0,0,0,0,3000
2018,15,1,25,0,1,0,0,0,0,48000
2018,15,1,28,0,0,0,0,1,1,2500
2018,15,0,28,0,0,0,0,1,1,103000
2018,15,1,37,0,1,0,0,0,1,61000
2018,15,0,70,0,1,0,0,0,0,17600
2018,15,1,67,0,1,0,0,0,0,102600
2018,15,1,31,0,1,0,0,0,1,62000
2018,15,1,25,0,1,0,0,0,0,12300
2018,15,1,25,0,1,0,0,0,0,16900
2018,15,0,45,0,1,0,0,0,0,50000
2018,15,1,68,0,1,0,0,0,1,35000
2018,15,0,56,0,1,0,0,0,1,0
2018,15,0,32,0,1,0,0,0,0,40000
2018,15,0,25,0,1,0,0,0,0,30000
2018,15,0,60,0,1,0,0,0,0,26300
2018,15,1,69,0,0,1,0,0,1,37000
2018,15,1,19,0,0,0,1,0,0,2800
2018,15,0,68,0,1,0,0,0,0,108500
2018,15,1,62,0,0,0,0,1,0,800
2018,15,1,43,0,1,0,0,0,0,403000
2018,15,0,55,0,1,0,0,0,0,45000
2018,15,0,65,0,0,0,1,1,0,117800
2018,15,1,61,1,0,0,1,1,0,0
2018,15,1,77,0,1,0,0,0,0,0
2018,15,0,83,0,1,0,0,0,0,33300
2018,15,0,26,0,0,1,0,0,0,52000
2018,15,1,21,0,0,1,0,0,0,28800
2018,15,0,52,0,1,0,1,1,0,78700
2018,15,1,52,0,1,0,1,1,0,0
2018,15,1,60,0,0,0,0,1,0,42200
2018,15,0,33,1,1,0,1,1,0,50000
2018,15,1,38,0,1,0,1,1,1,131000
2018,15,0,38,0,1,0,0,0,0,41000
2018,15,0,49,0,0,0,1,0,0,50000
2018,15,1,49,0,0,0,1,0,0,46500
2018,15,1,68,0,1,0,0,0,0,53100
2018,15,0,77,0,1,0,0,0,0,29400
2018,15,1,54,0,1,0,0,0,1,0
2018,15,0,47,0,0,0,0,1,1,80700
2018,15,1,22,0,1,0,0,1,0,9300
2018,15,1,55,0,1,0,0,1,0,55000
2018,15,1,56,0,0,0,1,1,0,62000
2018,15,1,65,0,0,0,0,1,1,217000
2018,15,0,33,0,0,0,0,1,1,120000
2018,15,1,35,1,0,1,0,1,1,67200
2018,15,0,25,0,0,1,0,0,0,52000
2018,15,1,23,0,0,1,0,1,0,18000
2018,15,1,61,0,1,0,0,0,0,39450
2018,15,0,56,0,0,0,1,0,0,52400
2018,15,1,49,1,0,0,0,1,0,4
2018,15,0,25,0,1,0,1,1,1,58400
2018,15,0,22,0,1,0,1,1,0,9000
2018,15,0,48,0,0,0,1,0,1,60500
2018,15,1,55,0,0,0,1,0,0,42580
2018,15,0,26,0,0,0,1,0,0,40000
2018,15,1,22,0,0,0,1,0,0,4800
2018,15,1,17,0,0,0,1,0,0,400
2018,15,0,68,0,0,0,1,0,0,50700
2018,15,1,58,0,0,0,0,1,0,40000
2018,15,1,63,0,1,0,1,1,0,41700
2018,15,0,70,0,1,0,0,0,0,66700
2018,15,0,35,0,1,0,1,1,0,61000
2018,15,1,32,0,1,0,1,1,0,42000
2018,15,1,16,0,1,0,1,1,0,0
2018,15,1,30,0,0,0,0,1,1,10000
2018,15,0,33,0,0,0,0,1,0,70000
2018,15,0,78,0,1,0,0,1,1,80000
2018,15,1,76,0,0,0,0,1,1,43400
2018,15,1,60,0,1,0,0,1,0,49800
2018,15,0,56,0,1,0,0,0,1,8000
2018,15,1,56,0,1,0,0,0,0,70000
2018,15,0,61,0,1,0,0,0,0,66000
2018,15,0,26,0,1,0,0,0,0,10400
2018,15,1,90,0,1,0,0,0,0,33400
2018,15,1,37,0,0,0,0,1,1,3500
2018,15,0,40,0,0,0,0,1,0,79600
2018,15,0,15,0,0,0,0,1,0,0
2018,15,1,57,0,0,0,1,0,0,4600
2018,15,1,89,0,0,0,1,0,0,4600
2018,15,0,60,0,1,0,0,0,0,112000
2018,15,1,33,0,1,0,1,1,0,34000
2018,15,1,70,0,0,0,1,0,0,32210
2018,15,0,40,0,0,0,0,1,1,150000
2018,15,1,43,0,0,0,0,1,1,148000
2018,15,1,84,0,1,0,0,0,0,12600
2018,15,1,69,0,1,0,0,0,0,54600
2018,15,1,50,0,1,0,0,1,0,35000
2018,15,1,47,0,1,0,0,1,0,40000
2018,15,1,28,0,1,0,0,1,1,12000
2018,15,1,21,0,1,0,0,1,0,10000
2018,15,0,22,1,0,0,0,1,0,23000
2018,15,1,21,0,0,0,0,1,0,1000
2018,15,0,79,0,0,0,0,1,1,24100
2018,15,1,78,0,1,0,0,0,1,12100
2018,15,0,60,0,1,0,0,1,1,100100
2018,15,1,21,0,1,0,0,1,0,0
2018,15,1,50,0,1,0,0,0,1,35100
2018,15,1,49,0,1,0,0,0,0,38000
2018,15,0,49,0,1,0,0,0,0,43000
2018,15,1,17,0,1,0,0,0,0,0
